,price_in_rp
23798,1850000000.0
23799,1850000000.0
23800,1850000000.0
23801,1850000000.0
23802,1850000000.0
23803,1850000000.0
23804,1850000000.0
23805,1850000000.0
23806,1850000000.0
23807,1850000000.0
23808,1850000000.0
23809,1850000000.0
23810,1850000000.0
23811,1850000000.0
23812,1850000000.0
23813,1850000000.0
23814,1850000000.0
23815,1850000000.0
23816,1850000000.0
23817,1850000000.0
23818,1850000000.0
23819,1850000000.0
23820,1850000000.0
23821,1850000000.0
23822,1850000000.0
23823,1850000000.0
23824,1850000000.0
23825,1850000000.0
23826,1850000000.0
23827,1850000000.0
23828,1850000000.0
23829,1850000000.0
23830,1850000000.0
23831,1850000000.0
23832,1850000000.0
23833,1850000000.0
23834,1850000000.0
23835,1850000000.0
23836,1850000000.0
23837,1860000000.0
23838,1860000000.0
23839,1860000000.0
23840,1860000000.0
23841,1860000000.0
23842,1860000000.0
23843,1860000000.0
23844,1860000000.0
23845,1860000000.0
23846,1860000000.0
23847,1860000000.0
23848,1860000000.0
23849,1860000000.0
23850,1860000000.0
23851,1860000000.0
23852,1860000000.0
23853,1860000000.0
23854,1860000000.0
23855,1860000000.0
23856,1860000000.0
23857,1860000000.0
23858,1860000000.0
23859,1860000000.0
23860,1860000000.0
23861,1860000000.0
23862,1860000000.0
23863,1860000000.0
23864,1860000000.0
23865,1860000000.0
23866,1860000000.0
23867,1860000000.0
23868,1860000000.0
23869,1860000000.0
23870,1860000000.0
23871,1860000000.0
23872,1860000000.0
23873,1860000000.0
23874,1860000000.0
23875,1860000000.0
23876,1860000000.0
23877,1860000000.0
23878,1860000000.0
23879,1860000000.0
23880,1860000000.0
23881,1860000000.0
23882,1860000000.0
23883,1860000000.0
23884,1860000000.0
23885,1860000000.0
23886,1860000000.0
23887,1860000000.0
23888,1860000000.0
23889,1860000000.0
23890,1860000000.0
23891,1860000000.0
23892,1870000000.0
23893,1870000000.0
23894,1870000000.0
23895,1870000000.0
23896,1870000000.0
23897,1870000000.0
23898,1870000000.0
23899,1870000000.0
23900,1870000000.0
23901,1870000000.0
23902,1870000000.0
23903,1870000000.0
23904,1870000000.0
23905,1870000000.0
23906,1870000000.0
23907,1870000000.0
23908,1870000000.0
23909,1870000000.0
23910,1870000000.0
23911,1870000000.0
23912,1870000000.0
23913,1870000000.0
23914,1870000000.0
23915,1870000000.0
23916,1870000000.0
23917,1870000000.0
23918,1870000000.0
23919,1870000000.0
23920,1870000000.0
23921,1870000000.0
23922,1870000000.0
23923,1870000000.0
23924,1870000000.0
23925,1870000000.0
23926,1870000000.0
23927,1870000000.0
23928,1870000000.0
23929,1870000000.0
23930,1870000000.0
23931,1870000000.0
23932,1870000000.0
23933,1870000000.0
23934,1870000000.0
23935,1870000000.0
23936,1870000000.0
23937,1870000000.0
23938,1870000000.0
23939,1870000000.0
23940,1870000000.0
23941,1870000000.0
23942,1870000000.0
23943,1870000000.0
23944,1870000000.0
23945,1870000000.0
23946,1870000000.0
23947,1870000000.0
23948,1870000000.0
23949,1870000000.0
23950,1880000000.0
23951,1880000000.0
23952,1880000000.0
23953,1880000000.0
23954,1880000000.0
23955,1880000000.0
23956,1880000000.0
23957,1880000000.0
23958,1880000000.0
23959,1880000000.0
23960,1880000000.0
23961,1880000000.0
23962,1880000000.0
23963,1880000000.0
23964,1880000000.0
23965,1880000000.0
23966,1880000000.0
23967,1880000000.0
23968,1880000000.0
23969,1880000000.0
23970,1880000000.0
23971,1880000000.0
23972,1880000000.0
23973,1880000000.0
23974,1880000000.0
23975,1880000000.0
23976,1880000000.0
23977,1880000000.0
23978,1880000000.0
23979,1880000000.0
23980,1880000000.0
23981,1880000000.0
23982,1880000000.0
23983,1880000000.0
23984,1880000000.0
23985,1880000000.0
23986,1880000000.0
23987,1880000000.0
23988,1880000000.0
23989,1880000000.0
23990,1880000000.0
23991,1880000000.0
23992,1880000000.0
23993,1880000000.0
23994,1880000000.0
23995,1880000000.0
23996,1880000000.0
23997,1880000000.0
23998,1880000000.0
23999,1880000000.0
24000,1880000000.0
24001,1880000000.0
24002,1880000000.0
24003,1880000000.0
24004,1880000000.0
24005,1880000000.0
24006,1880000000.0
24007,1890000000.0
24008,1890000000.0
24009,1890000000.0
24010,1890000000.0
24011,1890000000.0
24012,1890000000.0
24013,1890000000.0
24014,1890000000.0
24015,1890000000.0
24016,1890000000.0
24017,1890000000.0
24018,1890000000.0
24019,1890000000.0
24020,1890000000.0
24021,1890000000.0
24022,1890000000.0
24023,1890000000.0
24024,1890000000.0
24025,1890000000.0
24026,1890000000.0
24027,1890000000.0
24028,1890000000.0
24029,1890000000.0
24030,1890000000.0
24031,1890000000.0
24032,1890000000.0
24033,1890000000.0
24034,1890000000.0
24035,1890000000.0
24036,1890000000.0
24037,1890000000.0
24038,1890000000.0
24039,1890000000.0
24040,1890000000.0
24041,1890000000.0
24042,1890000000.0
24043,1890000000.0
24044,1890000000.0
24045,1890000000.0
24046,1890000000.0
24047,1890000000.0
24048,1890000000.0
24049,1890000000.0
24050,1890000000.0
24051,1890000000.0
24052,1890000000.0
24053,1890000000.0
24054,1890000000.0
24055,1890000000.0
24056,1890000000.0
24057,1890000000.0
24058,1890000000.0
24059,1890000000.0
24060,1890000000.0
24061,1890000000.0
24062,1890000000.0
24063,1890000000.0
24064,1890000000.0
24065,1900000000.0
24066,1900000000.0
24067,1900000000.0
24068,1900000000.0
24069,1900000000.0
24070,1900000000.0
24071,1900000000.0
24072,1900000000.0
24073,1900000000.0
24074,1900000000.0
24075,1900000000.0
24076,1900000000.0
24077,1900000000.0
24078,1900000000.0
24079,1900000000.0
24080,1900000000.0
24081,1900000000.0
24082,1900000000.0
24083,1900000000.0
24084,1900000000.0
24085,1900000000.0
24086,1900000000.0
24087,1900000000.0
24088,1900000000.0
24089,1900000000.0
24090,1900000000.0
24091,1900000000.0
24092,1900000000.0
24093,1900000000.0
24094,1900000000.0
24095,1900000000.0
24096,1900000000.0
24097,1900000000.0
24098,1900000000.0
24099,1900000000.0
24100,1900000000.0
24101,1900000000.0
24102,1900000000.0
24103,1920000000.0
24104,1920000000.0
24105,1920000000.0
24106,1920000000.0
24107,1920000000.0
24108,1920000000.0
24109,1920000000.0
24110,1920000000.0
24111,1920000000.0
24112,1920000000.0
24113,1920000000.0
24114,1920000000.0
24115,1920000000.0
24116,1920000000.0
24117,1920000000.0
24118,1920000000.0
24119,1920000000.0
24120,1920000000.0
24121,1920000000.0
24122,1920000000.0
24123,1920000000.0
24124,1920000000.0
24125,1920000000.0
24126,1920000000.0
24127,1920000000.0
24128,1920000000.0
24129,1920000000.0
24130,1920000000.0
24131,1920000000.0
24132,1920000000.0
24133,1920000000.0
24134,1920000000.0
24135,1920000000.0
24136,1920000000.0
24137,1920000000.0
24138,1920000000.0
24139,1920000000.0
24140,1920000000.0
24141,1920000000.0
24142,1920000000.0
24143,1920000000.0
24144,1920000000.0
24145,1920000000.0
24146,1920000000.0
24147,1920000000.0
24148,1920000000.0
24149,1920000000.0
24150,1920000000.0
24151,1920000000.0
24152,1920000000.0
24153,1920000000.0
24154,1920000000.0
24155,1920000000.0
24156,1920000000.0
24157,1920000000.0
24158,1940000000.0
24159,1940000000.0
24160,1940000000.0
24161,1940000000.0
24162,1940000000.0
24163,1940000000.0
24164,1940000000.0
24165,1940000000.0
24166,1940000000.0
24167,1940000000.0
24168,1940000000.0
24169,1940000000.0
24170,1940000000.0
24171,1940000000.0
24172,1940000000.0
24173,1940000000.0
24174,1940000000.0
24175,1940000000.0
24176,1940000000.0
24177,1940000000.0
24178,1940000000.0
24179,1940000000.0
24180,1940000000.0
24181,1940000000.0
24182,1940000000.0
24183,1940000000.0
24184,1940000000.0
24185,1940000000.0
24186,1940000000.0
24187,1940000000.0
24188,1940000000.0
24189,1940000000.0
24190,1940000000.0
24191,1940000000.0
24192,1940000000.0
24193,1940000000.0
24194,1940000000.0
24195,1940000000.0
24196,1940000000.0
24197,1940000000.0
24198,1940000000.0
24199,1940000000.0
24200,1940000000.0
24201,1940000000.0
24202,1940000000.0
24203,1940000000.0
24204,1940000000.0
24205,1940000000.0
24206,1940000000.0
24207,1940000000.0
24208,1940000000.0
24209,1940000000.0
24210,1940000000.0
24211,1940000000.0
24212,1940000000.0
24213,1940000000.0
24214,1950000000.0
24215,1950000000.0
24216,1950000000.0
24217,1950000000.0
24218,1950000000.0
24219,1950000000.0
24220,1950000000.0
24221,1950000000.0
24222,1950000000.0
24223,1950000000.0
24224,1950000000.0
24225,1950000000.0
24226,1950000000.0
24227,1950000000.0
24228,1950000000.0
24229,1950000000.0
24230,1950000000.0
24231,1950000000.0
24232,1950000000.0
24233,1950000000.0
24234,1950000000.0
24235,1950000000.0
24236,1950000000.0
24237,1950000000.0
24238,1950000000.0
24239,1950000000.0
24240,1950000000.0
24241,1950000000.0
24242,1950000000.0
24243,1950000000.0
24244,1950000000.0
24245,1950000000.0
24246,1950000000.0
24247,1950000000.0
24248,1950000000.0
24249,1950000000.0
24250,1950000000.0
24251,1950000000.0
24252,1950000000.0
24253,1950000000.0
24254,1950000000.0
24255,1950000000.0
24256,1960000000.0
24257,1960000000.0
24258,1960000000.0
24259,1960000000.0
24260,1960000000.0
24261,1960000000.0
24262,1960000000.0
24263,1960000000.0
24264,1960000000.0
24265,1960000000.0
24266,1960000000.0
24267,1960000000.0
24268,1960000000.0
24269,1960000000.0
24270,1960000000.0
24271,1960000000.0
24272,1960000000.0
24273,1960000000.0
24274,1960000000.0
24275,1960000000.0
24276,1960000000.0
24277,1960000000.0
24278,1960000000.0
24279,1960000000.0
24280,1960000000.0
24281,1960000000.0
24282,1960000000.0
24283,1960000000.0
24284,1960000000.0
24285,1960000000.0
24286,1960000000.0
24287,1960000000.0
24288,1960000000.0
24289,1960000000.0
24290,1960000000.0
24291,1960000000.0
24292,1960000000.0
24293,1960000000.0
24294,1960000000.0
24295,1960000000.0
24296,1960000000.0
24297,1960000000.0
24298,1960000000.0
24299,1960000000.0
24300,1960000000.0
24301,1960000000.0
24302,1960000000.0
24303,1960000000.0
24304,1960000000.0
24305,1960000000.0
24306,1960000000.0
24307,1960000000.0
24308,1960000000.0
24309,1960000000.0
24310,1960000000.0
24311,1960000000.0
24312,1960000000.0
24313,1970000000.0
24314,1970000000.0
24315,1970000000.0
24316,1970000000.0
24317,1970000000.0
24318,1970000000.0
24319,1970000000.0
24320,1970000000.0
24321,1970000000.0
24322,1970000000.0
24323,1970000000.0
24324,1970000000.0
24325,1970000000.0
24326,1970000000.0
24327,1970000000.0
24328,1970000000.0
24329,1970000000.0
24330,1970000000.0
24331,1970000000.0
24332,1970000000.0
24333,1970000000.0
24334,1970000000.0
24335,1970000000.0
24336,1970000000.0
24337,1970000000.0
24338,1970000000.0
24339,1970000000.0
24340,1970000000.0
24341,1970000000.0
24342,1970000000.0
24343,1970000000.0
24344,1970000000.0
24345,1970000000.0
24346,1970000000.0
24347,1970000000.0
24348,1970000000.0
24349,1970000000.0
24350,1970000000.0
24351,1970000000.0
24352,1970000000.0
24353,1970000000.0
24354,1970000000.0
24355,1970000000.0
24356,1970000000.0
24357,1970000000.0
24358,1970000000.0
24359,1970000000.0
24360,1970000000.0
24361,1970000000.0
24362,1970000000.0
24363,1970000000.0
24364,1970000000.0
24365,1970000000.0
24366,1970000000.0
24367,1970000000.0
24368,1970000000.0
24369,1970000000.0
24370,1970000000.0
24371,1980000000.0
24372,1980000000.0
24373,1980000000.0
24374,1980000000.0
24375,1980000000.0
24376,1980000000.0
24377,1980000000.0
24378,1980000000.0
24379,1980000000.0
24380,1980000000.0
24381,1980000000.0
24382,1980000000.0
24383,1980000000.0
24384,1980000000.0
24385,1980000000.0
24386,1980000000.0
24387,1980000000.0
24388,1980000000.0
24389,1980000000.0
24390,1980000000.0
24391,1980000000.0
24392,1980000000.0
24393,1980000000.0
24394,1980000000.0
24395,1980000000.0
24396,1980000000.0
24397,1980000000.0
24398,1980000000.0
24399,1980000000.0
24400,1980000000.0
24401,1980000000.0
24402,1980000000.0
24403,1980000000.0
24404,1980000000.0
24405,1980000000.0
24406,1980000000.0
24407,1980000000.0
24408,1980000000.0
24409,1980000000.0
24410,1980000000.0
24411,1980000000.0
24412,1980000000.0
24413,1980000000.0
24414,1980000000.0
24415,1980000000.0
24416,1980000000.0
24417,1980000000.0
24418,1980000000.0
24419,1980000000.0
24420,1990000000.0
24421,1990000000.0
24422,1990000000.0
24423,1990000000.0
24424,1990000000.0
24425,1990000000.0
24426,1990000000.0
24427,1990000000.0
24428,1990000000.0
24429,1990000000.0
24430,1990000000.0
24431,1990000000.0
24432,1990000000.0
24433,1990000000.0
24434,1990000000.0
24435,1990000000.0
24436,1990000000.0
24437,1990000000.0
24438,1990000000.0
24439,1990000000.0
24440,1990000000.0
24441,1990000000.0
24442,1990000000.0
24443,1990000000.0
24444,1990000000.0
24445,1990000000.0
24446,1990000000.0
24447,1990000000.0
24448,1990000000.0
24449,1990000000.0
24450,1990000000.0
24451,1990000000.0
24452,1990000000.0
24453,1990000000.0
24454,1990000000.0
24455,1990000000.0
24456,1990000000.0
24457,1990000000.0
24458,1990000000.0
24459,1990000000.0
24460,1990000000.0
24461,1990000000.0
24462,1990000000.0
24463,1990000000.0
24464,1990000000.0
24465,1990000000.0
24466,1990000000.0
24467,1990000000.0
24468,1990000000.0
24469,1990000000.0
24470,1990000000.0
24471,1990000000.0
24472,1990000000.0
24473,1990000000.0
24474,2000000000.0
24475,2000000000.0
24476,2000000000.0
24477,2000000000.0
24478,2000000000.0
24479,2000000000.0
24480,2000000000.0
24481,2000000000.0
24482,2000000000.0
24483,2000000000.0
24484,2000000000.0
24485,2000000000.0
24486,2000000000.0
24487,2000000000.0
24488,2000000000.0
24489,2000000000.0
24490,2000000000.0
24491,2000000000.0
24492,2000000000.0
24493,2000000000.0
24494,2000000000.0
24495,2000000000.0
24496,2000000000.0
24497,2000000000.0
24498,2000000000.0
24499,2000000000.0
24500,2000000000.0
24501,2000000000.0
24502,2000000000.0
24503,2000000000.0
24504,2000000000.0
24505,2000000000.0
24506,2000000000.0
24507,2000000000.0
24508,2000000000.0
24509,2040000000.0
24510,2040000000.0
24511,2040000000.0
24512,2040000000.0
24513,2040000000.0
24514,2040000000.0
24515,2040000000.0
24516,2040000000.0
24517,2040000000.0
24518,2040000000.0
24519,2040000000.0
24520,2040000000.0
24521,2040000000.0
24522,2040000000.0
24523,2040000000.0
24524,2040000000.0
24525,2040000000.0
24526,2040000000.0
24527,2040000000.0
24528,2040000000.0
24529,2040000000.0
24530,2040000000.0
24531,2040000000.0
24532,2040000000.0
24533,2040000000.0
24534,2040000000.0
24535,2040000000.0
24536,2040000000.0
24537,2040000000.0
24538,2040000000.0
24539,2040000000.0
24540,2040000000.0
24541,2040000000.0
24542,2040000000.0
24543,2040000000.0
24544,2040000000.0
24545,2040000000.0
24546,2040000000.0
24547,2040000000.0
24548,2040000000.0
24549,2040000000.0
24550,2040000000.0
24551,2040000000.0
24552,2040000000.0
24553,2050000000.0
24554,2050000000.0
24555,2050000000.0
24556,2050000000.0
24557,2050000000.0
24558,2050000000.0
24559,2050000000.0
24560,2050000000.0
24561,2050000000.0
24562,2050000000.0
24563,2050000000.0
24564,2050000000.0
24565,2050000000.0
24566,2050000000.0
24567,2050000000.0
24568,2050000000.0
24569,2050000000.0
24570,2050000000.0
24571,2050000000.0
24572,2050000000.0
24573,2050000000.0
24574,2050000000.0
24575,2050000000.0
24576,2050000000.0
24577,2050000000.0
24578,2050000000.0
24579,2050000000.0
24580,2050000000.0
24581,2050000000.0
24582,2050000000.0
24583,2050000000.0
24584,2050000000.0
24585,2050000000.0
24586,2050000000.0
24587,2050000000.0
24588,2050000000.0
24589,2050000000.0
24590,2050000000.0
24591,2050000000.0
24592,2050000000.0
24593,2050000000.0
24594,2050000000.0
24595,2050000000.0
24596,2050000000.0
24597,2050000000.0
24598,2050000000.0
24599,2050000000.0
24600,2050000000.0
24601,2050000000.0
24602,2050000000.0
24603,2050000000.0
24604,2050000000.0
24605,2050000000.0
24606,2050000000.0
24607,2050000000.0
24608,2050000000.0
24609,2090000000.0
24610,2090000000.0
24611,2090000000.0
24612,2090000000.0
24613,2090000000.0
24614,2090000000.0
24615,2090000000.0
24616,2090000000.0
24617,2090000000.0
24618,2090000000.0
24619,2090000000.0
24620,2090000000.0
24621,2090000000.0
24622,2090000000.0
24623,2090000000.0
24624,2090000000.0
24625,2090000000.0
24626,2090000000.0
24627,2090000000.0
24628,2090000000.0
24629,2090000000.0
24630,2090000000.0
24631,2090000000.0
24632,2090000000.0
24633,2090000000.0
24634,2090000000.0
24635,2090000000.0
24636,2090000000.0
24637,2090000000.0
24638,2090000000.0
24639,2090000000.0
24640,2090000000.0
24641,2090000000.0
24642,2090000000.0
24643,2090000000.0
24644,2090000000.0
24645,2090000000.0
24646,2090000000.0
24647,2090000000.0
24648,2090000000.0
24649,2090000000.0
24650,2090000000.0
24651,2090000000.0
24652,2090000000.0
24653,2090000000.0
24654,2090000000.0
24655,2090000000.0
24656,2090000000.0
24657,2090000000.0
24658,2090000000.0
24659,2090000000.0
24660,2090000000.0
24661,2090000000.0
24662,2090000000.0
24663,2090000000.0
24664,2090000000.0
24665,2090000000.0
24666,2090000000.0
24667,2100000000.0
24668,2100000000.0
24669,2100000000.0
24670,2100000000.0
24671,2100000000.0
24672,2100000000.0
24673,2100000000.0
24674,2100000000.0
24675,2100000000.0
24676,2100000000.0
24677,2100000000.0
24678,2100000000.0
24679,2100000000.0
24680,2100000000.0
24681,2100000000.0
24682,2100000000.0
24683,2100000000.0
24684,2100000000.0
24685,2100000000.0
24686,2100000000.0
24687,2100000000.0
24688,2100000000.0
24689,2100000000.0
24690,2100000000.0
24691,2100000000.0
24692,2100000000.0
24693,2100000000.0
24694,2100000000.0
24695,2100000000.0
24696,2100000000.0
24697,2100000000.0
24698,2100000000.0
24699,2100000000.0
24700,2100000000.0
24701,2100000000.0
24702,2100000000.0
24703,2100000000.0
24704,2100000000.0
24705,2100000000.0
24706,2100000000.0
24707,2100000000.0
24708,2100000000.0
24709,2100000000.0
24710,2100000000.0
24711,2100000000.0
24712,2100000000.0
24713,2100000000.0
24714,2100000000.0
24715,2100000000.0
24716,2110000000.0
24717,2110000000.0
24718,2110000000.0
24719,2110000000.0
24720,2110000000.0
24721,2110000000.0
24722,2110000000.0
24723,2110000000.0
24724,2110000000.0
24725,2110000000.0
24726,2110000000.0
24727,2110000000.0
24728,2110000000.0
24729,2110000000.0
24730,2110000000.0
24731,2110000000.0
24732,2110000000.0
24733,2110000000.0
24734,2110000000.0
24735,2110000000.0
24736,2110000000.0
24737,2110000000.0
24738,2110000000.0
24739,2110000000.0
24740,2110000000.0
24741,2110000000.0
24742,2110000000.0
24743,2110000000.0
24744,2110000000.0
24745,2110000000.0
24746,2110000000.0
24747,2110000000.0
24748,2110000000.0
24749,2110000000.0
24750,2110000000.0
24751,2110000000.0
24752,2110000000.0
24753,2110000000.0
24754,2110000000.0
24755,2110000000.0
24756,2110000000.0
24757,2110000000.0
24758,2110000000.0
24759,2110000000.0
24760,2110000000.0
24761,2110000000.0
24762,2110000000.0
24763,2110000000.0
24764,2110000000.0
24765,2110000000.0
24766,2110000000.0
24767,2110000000.0
24768,2110000000.0
24769,2110000000.0
24770,2110000000.0
24771,2110000000.0
24772,2110000000.0
24773,2110000000.0
24774,2130000000.0
24775,2130000000.0
24776,2130000000.0
24777,2130000000.0
24778,2130000000.0
24779,2130000000.0
24780,2130000000.0
24781,2130000000.0
24782,2130000000.0
24783,2130000000.0
24784,2130000000.0
24785,2130000000.0
24786,2130000000.0
24787,2130000000.0
24788,2130000000.0
24789,2130000000.0
24790,2130000000.0
24791,2130000000.0
24792,2130000000.0
24793,2130000000.0
24794,2130000000.0
24795,2130000000.0
24796,2130000000.0
24797,2130000000.0
24798,2130000000.0
24799,2130000000.0
24800,2130000000.0
24801,2130000000.0
24802,2130000000.0
24803,2130000000.0
24804,2130000000.0
24805,2130000000.0
24806,2130000000.0
24807,2130000000.0
24808,2130000000.0
24809,2130000000.0
24810,2130000000.0
24811,2130000000.0
24812,2130000000.0
24813,2130000000.0
24814,2130000000.0
24815,2130000000.0
24816,2130000000.0
24817,2130000000.0
24818,2130000000.0
24819,2130000000.0
24820,2130000000.0
24821,2130000000.0
24822,2130000000.0
24823,2130000000.0
24824,2130000000.0
24825,2130000000.0
24826,2130000000.0
24827,2130000000.0
24828,2130000000.0
24829,2130000000.0
24830,2130000000.0
24831,2130000000.0
24832,2130000000.0
24833,2150000000.0
24834,2150000000.0
24835,2150000000.0
24836,2150000000.0
24837,2150000000.0
24838,2150000000.0
24839,2150000000.0
24840,2150000000.0
24841,2150000000.0
24842,2150000000.0
24843,2150000000.0
24844,2150000000.0
24845,2150000000.0
24846,2150000000.0
24847,2150000000.0
24848,2150000000.0
24849,2150000000.0
24850,2150000000.0
24851,2150000000.0
24852,2150000000.0
24853,2150000000.0
24854,2150000000.0
24855,2150000000.0
24856,2150000000.0
24857,2150000000.0
24858,2150000000.0
24859,2150000000.0
24860,2150000000.0
24861,2150000000.0
24862,2150000000.0
24863,2150000000.0
24864,2150000000.0
24865,2150000000.0
24866,2150000000.0
24867,2150000000.0
24868,2150000000.0
24869,2150000000.0
24870,2150000000.0
24871,2150000000.0
24872,2150000000.0
24873,2150000000.0
24874,2150000000.0
24875,2150000000.0
24876,2150000000.0
24877,2150000000.0
24878,2150000000.0
24879,2150000000.0
24880,2150000000.0
24881,2150000000.0
24882,2150000000.0
24883,2150000000.0
24884,2150000000.0
24885,2170000000.0
24886,2170000000.0
24887,2170000000.0
24888,2170000000.0
24889,2170000000.0
24890,2170000000.0
24891,2170000000.0
24892,2170000000.0
24893,2170000000.0
24894,2170000000.0
24895,2170000000.0
24896,2170000000.0
24897,2170000000.0
24898,2170000000.0
24899,2170000000.0
24900,2170000000.0
24901,2170000000.0
24902,2170000000.0
24903,2170000000.0
24904,2170000000.0
24905,2170000000.0
24906,2170000000.0
24907,2170000000.0
24908,2170000000.0
24909,2170000000.0
24910,2170000000.0
24911,2170000000.0
24912,2170000000.0
24913,2170000000.0
24914,2170000000.0
24915,2170000000.0
24916,2170000000.0
24917,2170000000.0
24918,2170000000.0
24919,2170000000.0
24920,2170000000.0
24921,2170000000.0
24922,2170000000.0
24923,2170000000.0
24924,2170000000.0
24925,2170000000.0
24926,2170000000.0
24927,2170000000.0
24928,2170000000.0
24929,2170000000.0
24930,2170000000.0
24931,2170000000.0
24932,2170000000.0
24933,2170000000.0
24934,2170000000.0
24935,2170000000.0
24936,2170000000.0
24937,2170000000.0
24938,2170000000.0
24939,2170000000.0
24940,2170000000.0
24941,2170000000.0
24942,2170000000.0
24943,2170000000.0
24944,2190000000.0
24945,2190000000.0
24946,2190000000.0
24947,2190000000.0
24948,2190000000.0
24949,2190000000.0
24950,2190000000.0
24951,2190000000.0
24952,2190000000.0
24953,2190000000.0
24954,2190000000.0
24955,2190000000.0
24956,2190000000.0
24957,2190000000.0
24958,2190000000.0
24959,2190000000.0
24960,2190000000.0
24961,2190000000.0
24962,2190000000.0
24963,2190000000.0
24964,2190000000.0
24965,2190000000.0
24966,2190000000.0
24967,2190000000.0
24968,2190000000.0
24969,2190000000.0
24970,2190000000.0
24971,2190000000.0
24972,2190000000.0
24973,2190000000.0
24974,2190000000.0
24975,2190000000.0
24976,2190000000.0
24977,2190000000.0
24978,2190000000.0
24979,2190000000.0
24980,2190000000.0
24981,2190000000.0
24982,2190000000.0
24983,2190000000.0
24984,2190000000.0
24985,2190000000.0
24986,2190000000.0
24987,2190000000.0
24988,2190000000.0
24989,2190000000.0
24990,2190000000.0
24991,2190000000.0
24992,2190000000.0
24993,2190000000.0
24994,2190000000.0
24995,2190000000.0
24996,2190000000.0
24997,2190000000.0
24998,2190000000.0
24999,2190000000.0
25000,2190000000.0
25001,2200000000.0
25002,2200000000.0
25003,2200000000.0
25004,2200000000.0
25005,2200000000.0
25006,2200000000.0
25007,2200000000.0
25008,2200000000.0
25009,2200000000.0
25010,2200000000.0
25011,2200000000.0
25012,2200000000.0
25013,2200000000.0
25014,2200000000.0
25015,2200000000.0
25016,2200000000.0
25017,2200000000.0
25018,2200000000.0
25019,2200000000.0
25020,2200000000.0
25021,2200000000.0
25022,2200000000.0
25023,2200000000.0
25024,2200000000.0
25025,2200000000.0
25026,2200000000.0
25027,2200000000.0
25028,2200000000.0
25029,2200000000.0
25030,2200000000.0
25031,2200000000.0
25032,2200000000.0
25033,2200000000.0
25034,2200000000.0
25035,2200000000.0
25036,2200000000.0
25037,2200000000.0
25038,2200000000.0
25039,2200000000.0
25040,2200000000.0
25041,2200000000.0
25042,2220000000.0
25043,2220000000.0
25044,2220000000.0
25045,2220000000.0
25046,2220000000.0
25047,2220000000.0
25048,2220000000.0
25049,2220000000.0
25050,2220000000.0
25051,2220000000.0
25052,2220000000.0
25053,2220000000.0
25054,2220000000.0
25055,2220000000.0
25056,2220000000.0
25057,2220000000.0
25058,2220000000.0
25059,2220000000.0
25060,2220000000.0
25061,2220000000.0
25062,2220000000.0
25063,2220000000.0
25064,2220000000.0
25065,2220000000.0
25066,2220000000.0
25067,2220000000.0
25068,2220000000.0
25069,2220000000.0
25070,2220000000.0
25071,2220000000.0
25072,2220000000.0
25073,2220000000.0
25074,2220000000.0
25075,2220000000.0
25076,2220000000.0
25077,2220000000.0
25078,2220000000.0
25079,2220000000.0
25080,2220000000.0
25081,2220000000.0
25082,2220000000.0
25083,2220000000.0
25084,2220000000.0
25085,2220000000.0
25086,2220000000.0
25087,2220000000.0
25088,2220000000.0
25089,2220000000.0
25090,2220000000.0
25091,2220000000.0
25092,2220000000.0
25093,2220000000.0
25094,2220000000.0
25095,2220000000.0
25096,2220000000.0
25097,2250000000.0
25098,2250000000.0
25099,2250000000.0
25100,2250000000.0
25101,2250000000.0
25102,2250000000.0
25103,2250000000.0
25104,2250000000.0
25105,2250000000.0
25106,2250000000.0
25107,2250000000.0
25108,2250000000.0
25109,2250000000.0
25110,2250000000.0
25111,2250000000.0
25112,2250000000.0
25113,2250000000.0
25114,2250000000.0
25115,2250000000.0
25116,2250000000.0
25117,2250000000.0
25118,2250000000.0
25119,2250000000.0
25120,2250000000.0
25121,2250000000.0
25122,2250000000.0
25123,2250000000.0
25124,2250000000.0
25125,2250000000.0
25126,2250000000.0
25127,2250000000.0
25128,2250000000.0
25129,2250000000.0
25130,2250000000.0
25131,2250000000.0
25132,2250000000.0
25133,2250000000.0
25134,2250000000.0
25135,2250000000.0
25136,2250000000.0
25137,2250000000.0
25138,2250000000.0
25139,2250000000.0
25140,2250000000.0
25141,2250000000.0
25142,2250000000.0
25143,2250000000.0
25144,2250000000.0
25145,2250000000.0
25146,2250000000.0
25147,2250000000.0
25148,2250000000.0
25149,2250000000.0
25150,2270000000.0
25151,2270000000.0
25152,2270000000.0
25153,2270000000.0
25154,2270000000.0
25155,2270000000.0
25156,2270000000.0
25157,2270000000.0
25158,2270000000.0
25159,2270000000.0
25160,2270000000.0
25161,2270000000.0
25162,2270000000.0
25163,2270000000.0
25164,2270000000.0
25165,2270000000.0
25166,2270000000.0
25167,2270000000.0
25168,2270000000.0
25169,2270000000.0
25170,2270000000.0
25171,2270000000.0
25172,2270000000.0
25173,2270000000.0
25174,2270000000.0
25175,2270000000.0
25176,2270000000.0
25177,2270000000.0
25178,2270000000.0
25179,2270000000.0
25180,2270000000.0
25181,2270000000.0
25182,2270000000.0
25183,2270000000.0
25184,2270000000.0
25185,2270000000.0
25186,2270000000.0
25187,2270000000.0
25188,2270000000.0
25189,2270000000.0
25190,2270000000.0
25191,2270000000.0
25192,2270000000.0
25193,2270000000.0
25194,2270000000.0
25195,2270000000.0
25196,2270000000.0
